karis	2
kap̱kunu	2
kap̱kin	2
kape/	2
kanycal	2
kantaan	2
kanḵariya	2
kanki’da	2
kanki	2
kana’d	2
kanaa/	2
kamum	2
kama	2
kakunu	2
kakika/	2
kakasjana	2
kahaat	2
kaalah	2
jwakaṯki’da	2
jwakaṯki’d	2
jwakaṯki	2
ju’k	2
juyim	2
jumar	2
jorom	2
joḵ	2
joc̱ki’d	2
ji’da	2
jiṯi/	2
jithirki’d	2
jithirkina	2
jisan	2
jisalaan	2
jirjaash	2
jir	2
jip̱in	2
jinuwa	2
jineeh	2
jindhiiri	2
jibra/iil	2
jeŋ	2
jet͟hkum	2
jeṯṯ	2
jeshem	2
jeshe/	2
jep̱kunu	2
jemi	2
jeenuwa	2
jeeki	2
ja’daŋ	2
jaye	2
jarowa	2
jar	2
jap̱p̱a/	2
janta	2
jaluun	2
jaliili	2
jaliila	2
jala/	2
jal/iid	2
jal	2
ja/t͟haam	2
i’thup̱	2
i’kwarkina	2
i’kwar	2
i’kup̱a	2
i’kosha	2
i’koni	2
i’koki	2
i’ka’da	2
i’dishki	2
i’de’kki	2
i’cit͟hka/	2
i’cit͟h	2
i’bwahan	2
i’boro’d	2
i’bi’thkina	2
i’bitha	2
i’bame’d	2
iŋap̱kina	2
iŋap̱a	2
iŋana	2
iyuḵkina	2
iyuḵayuḵ	2
iyi’de/	2
iya/in	2
iwu	2
iwaḵkunu	2
iwaki	2
iṯorki	2
itul	2
itor	2
ithaliyaan	2
itap̱aŋ	2
itani	2
itaka/	2
itaga	2
is’ko’d	2
isuskunu	2
ispaaniya	2
iskina	2
isi’da/	2
isi’d	2
ishka/	2
ishilki	2
ishi/	2
ishan’tamo/	2
iris	2
irad	2
ip̱iki	2
ip̱i	2
ipam	2
inyaŋkunu	2
iniyaas	2
imwaas	2
imudhum	2
imontul	2
imolkina	2
imola	2
imishki	2
imishka/	2
imiiki	2
ime’da	2
iman’theḵ	2
iman’doyi	2
iman’ce’d	2
imanyuḵ	2
imanṯo’c	2
imanshu/um	2
imanp̱iya	2
imanp̱i	2
imannyaḵa	2
imanḵwal	2
imankul	2
imanhila	2
imanhe’k	2
imanha’k	2
imanhashu	2
imandar	2
iman/usha	2
iman/uḵa	2
imaliḵi	2
imahana	2
iluwi	2
ili	2
iḵwalkina	2
iḵwalki	2
iḵrist͟hos	2
iḵogu	2
ikaru	2
ikarkina	2
ikar	2
ikankina	2
ijoc̱ki	2
ijis	2
ijasa/	2
ihiminayus	2
ihe’kkunu	2
ihatha’ko’d	2
ihashkika/	2
ihagaski	2
igu’b	2
idorki	2
idiṯadiṯ	2
idiki’da	2
idikin	2
idhunu	2
idhukunu	2
idho’thkina	2
idho’thkin	2
idho’th	2
idhalkina	2
idhal	2
ic̱or	2
ic̱a’bki’d	2
icuki	2
icade	2
ibwaŋ’kup̱	2
ibwamani	2
ibum	2
ibraani	2
ibliis	2
ibiṯa	2
ibiriŋ	2
ibat͟h	2
i/ush	2
i/uni	2
i/um	2
i/owa	2
i/okina	2
i/ishki	2
i/ii	2
i/e	2
i/a’di	2
huur	2
husham	2
hurki	2
hiskiyya	2
hiluwa	2
hilu	2
hiljaro/	2
hilin	2
hiirah	2
hidha	2
he’thki’d	2
hermas	2
heeyy	2
ha’bki	2
hayyiye	2
hayp̱a	2
hatha’ko’di	2
hashkika/	2
hashka/	2
hashina	2
harki	2
hari	2
hapuc̱	2
halan’twa/	2
hakina	2
hadaar	2
hadaad	2
gwonyc̱i	2
gwonthoḵ	2
gwono’d	2
gwoluwa	2
gwoki’da	2
gwa’dkin	2
gwaṯṯan	2
gwasani	2
gwari	2
gwanyjwaha/	2
gwanyjaḵan	2
gwansana	2
gwana’da	2
gwalish	2
gwakalki	2
gwaju	2
gu’ba’kum	2
guyunu	2
guyaa/	2
guski’da	2
guskin	2
guren	2
gunni	2
gumbway	2
guluca	2
gukina	2
guka/	2
gugundhi/	2
go’de/	2
golkunu	2
giryat/arba	2
giinaan	2
gidar	2
ghayuus	2
ghayuur	2
ghassa	2
ghasaala	2
ghamala/iil	2
ghaliyuun	2
gaŋgaram	2
gathuurah	2
gasiisa	2
ganankina	2
ganaa	2
gamp̱aŋ	2
gamkin	2
gamkaa/	2
gamga/	2
gama’da	2
gamana	2
galal	2
gahaat	2
gada	2
gac̱u/	2
ga/a	2
eŋgula/	2
eye	2
en’thiny	2
enuwa	2
enkin	2
ellkina	2
ell	2
eli/aasar	2
eḵkin	2
eenaayim	2
dwamga/	2
dwama	2
dwallkina	2
dwallka/	2
dwalla	2
dwa/a’d	2
duŋkurki	2
duŋgur	2
dut͟han	2
dup̱u	2
dumbul	2
doṯuwa	2
doṯa/	2
doshu	2
doshka/	2
dorki’d	2
dori	2
doḵki’di	2
doḵki’da	2
di’buwa	2
di’bkika/	2
diŋdiŋ	2
diyutriip̱is	2
diyi	2
diṯkina	2
diṯga/	2
dilkunu	2
dilki’da	2
dilkina	2
dili	2
dila	2
diḵ	2
dhwa/a’dki	2
dhu’da	2
dhunya/	2
dhuku/	2
dhukin	2
dho’do/	2
dhotho’di	2
dhi’thkunu	2
dhi’thki	2
dhii/e	2
dheŋdhenyem	2
dhelelkika/	2
dha’bki	2
dhap̱ana	2
dhallam	2
dhalkin	2
dhalkaa/	2
dhala’da	2
dhalaa/	2
dhagamki’da	2
dhadharmu’th	2
deŋi	2
dena	2
deḵuwa	2
deḵu/	2
deḵga/	2
dehe/	2
deeyi	2
deena	2
deeki’d	2
dawuu’da	2
darkin	2
daḵu/	2
daḵkina	2
da/ara	2
c̱wanyu	2
c̱umpula/	2
c̱oṯ	2
c̱okoṯki	2
c̱okoṯ	2
c̱iŋŋa/	2
c̱ithirkin	2
c̱iku/	2
c̱ii	2
c̱idhu	2
c̱a’bka/	2
c̱aww	2
c̱aw	2
c̱ala	2
c̱aca/	2
cwaŋkush	2
cuyunu	2
cuyu/	2
cuuwam	2
cuukina	2
cuuki	2
culi	2
cula	2
cuc̱uwa	2
cilka/	2
cic̱a	2
ceshuwa	2
cesha	2
ca’da	2
canu	2
cakina	2
caagam	2
bwaŋgu’b	2
bwanyaraŋ	2
bwanyara	2
bwambirman	2
bwaakin	2
bwaaki	2
buyymo	2
buyempan	2
buyempam	2
buw	2
buulusi	2
buulusa	2
buṯkan	2
buṯerusa	2
buṯa	2
buṯ	2
buthur	2
businye/	2
busho’k	2
burush	2
burrinyeny	2
bunyana	2
bumburush	2
bulga/	2
bujura	2
boṯo’d	2
boṯkin	2
bolona	2
bolkina	2
boc̱o’da	2
boc̱ki’d	2
biŋ	2
bit͟hiniyya	2
bit͟hi/	2
biṯki’di	2
birish	2
bira	2
bin	2
be’dkunu	2
bereḵ	2
bem’ban	2
belkunu	2
belki	2
beem	2
ba’da/	2
bat͟hki’da	2
bat͟ha’di	2
basi	2
barṯimawuus	2
barsaaba	2
barii/ah	2
baman	2
bamambor	2
bama	2
balsam	2
baḵkunu	2
baku	2
baalhanaan	2
baal	2
a’thintha/	2
a’them	2
a’teŋ	2
a’tash	2
a’kaŋ’kup̱	2
a’dun	2
a’doŋkoro/	2
a’diye/	2
a’dija	2
a’danne	2
a’dani	2
a’dana	2
a’daḵ	2
a’bwa/um	2
a’bicajwahar	2
ayiseŋ	2
ayinyjwa	2
ayahuuda	2
awuuŋ	2
awot͟h	2
awmaar	2
awassa/	2
awasa/	2
awarkaŋ	2
awaḵa	2
aṯi’d	2
atomm	2
atiithus	2
athurmany	2
athulp̱a/	2
aththa	2
athop̱am	2
athop̱a/	2
athele/	2
athaad	2
assuus	2
asraah	2
aski’d	2
asi	2
asho’k	2
ashkuul	2
asahan	2
asaarah	2
aryuuk	2
arḵibbus	2
ariyaal	2
aran	2
arahab	2
arab	2
ara/ubiin	2
ap̱om	2
ap̱asṯuus	2
appee	2
anyoḵ	2
anyert͟ham	2
anos	2
anansan	2
anankin	2
anana	2
amyaal	2
amraap̱al	2
amraam	2
ammuun	2
amii	2
aman’doyu/	2
aman’de’k	2
amanwan	2
amanṯel	2
amantor	2
amantim	2
amanshwana	2
amanna	2
amanmisha	2
amanmiimii	2
amanḵogum	2
amanjiya	2
amanji	2
amaḵ	2
aluŋ	2
aluuth	2
allasar	2
aliyuud	2
aliyagiim	2
alanyjoro’c	2
alambam	2
alaap̱	2
aḵwa/um	2
aḵum	2
aḵubbaayam	2
aḵiim	2
aḵi	2
aḵa’dum	2
aḵar/e	2
akbuur	2
akaḵ	2
aja’da/	2
ahirdhe/	2
ahe’k	2
ahaas	2
agum	2
aghabuus	2
agagala/	2
adwalliŋ	2
adu’d	2
adhop̱	2
adhiŋ	2
adawuu’d	2
ac̱iṯṯaan	2
acumaṯa	2
acampura	2
abwam	2
abwa	2
abori	2
abinycwa	2
abiny	2
abilaaṯus	2
abiib	2
abihud	2
abenyamiin	2
abar	2
aasuur	2
aasa	2
aamuun	2
aadama	2
a/ushiŋ	2
a/uḵa	2
a/ṯosha	2
a/mo	2
a/min	2
a/miga/	2
a/isiŋ	2
a/is/hak	2
a/arumgimis	2
a/al	2
/em	2
’twaŋkali	1
’twash	1
’twan’dap̱	1
’twaḵkunu	1
’twaḵki’d	1
’twaḵkin	1
’twaḵka’d	1
’twaḵi	1
’twaḵa’d	1
’tu’dkunuwa	1
’tu’dki’da	1
’tu’dina	1
’tu’di/	1
’tu’daa/	1
’tu’da/	1
’tuntulu/	1
’tuntulkina	1
’tuntul	1
’tuntilkina	1
’tumu	1
’tumki’da	1
’tuma	1
’tulu/	1
’tulkunu	1
’tulkina	1
’tul	1
’tuḵu/	1
’tuḵkunu	1
’tuḵki	1
’tuḵka/	1
’to/	1
’tiya’ti	1
’tirki’d	1
’tirkina	1
’timu/	1
’tilki	1
’tiga/	1
’tic̱ila/	1
’tic̱il	1
’thut͟hu/	1
’thut͟ha	1
’thup̱kunu	1
’thup̱ki’da	1
’thup̱ki’d	1
’thup̱i	1
’thup	1
’tho’da	1
’thot͟hu	1
’thot͟ho/	1
’thosi	1
’thonuwa	1
’thonthorki’d	1
’thonthor	1
’thoḵki’da	1
’thoḵaa/	1
’thoki’da	1
’tho/	1
’thiya	1
’thiraa/	1
’thira	1
’thip̱iny	1
’thinuwa	1
’thiḵkunu	1
’thikunuwa	1
’thiki’da	1
’thi/a	1
’theru/	1
’therkina	1
’theḵkin	1
’theḵi’d	1
’theḵa	1
’thekika/	1
’thayyi	1
’thami	1
’thakina	1
’thabula	1
’tha	1
’te’d	1
’terki	1
’teka/	1
’te/o	1
’te/a	1
’ta’dama	1
’tashkunu	1
’tampalkina	1
’tampalki	1
’tampal	1
’tamkunuwa	1
’taḵki	1
’punyu/	1
’pisiraŋ	1
’pish	1
’pinyi	1
’pe’du/	1
’pe’du	1
’pe’di	1
’peŋkap̱an	1
’pesheŋ	1
’pera	1
’peny’ce	1
’pent͟hi’th	1
’penḵaskum	1
’penimo	1
’penaṯiŋkilan	1
’penaṯiŋkilam	1
’pem	1
’mera	1
’ḵogu	1
’kwarku/	1
’kwarki’d	1
’kwaniny’cesh/	1
’kwaḵar	1
’kwaḵala/	1
’kuyi’de/	1
’kup̱a’dup̱una	1
’kunyki’d	1
’kum’dii	1
’kumpum	1
’kummki	1
’kumm	1
’kulkika/	1
’kulgaŋ	1
’kulam	1
’kula	1
’kuḵumma/	1
’kuḵuma/	1
’kuju	1
’kuc̱ki’da	1
’kuc̱kina	1
’kuc̱kin	1
’kuc̱ka/	1
’kucwa	1
’koyunu	1
’koyin	1
’koshu/	1
’koshki’d	1
’koshaa/	1
’konuki/	1
’kolkina	1
’kola	1
’koku	1
’ko/	1
’ka’dka/	1
’ka’di	1
’ka’dga/	1
’ka’daa/	1
’kaŋ	1
’kayaa/	1
’kawurki’da	1
’kawurki	1
’karki	1
’kara	1
’kanyco/	1
’kani	1
’kamu’thkunu	1
’kamutha	1
’kama	1
’kali’thkina	1
’kalitha	1
’kaḵarki	1
’kaki’da	1
’kaka’d	1
’kahar	1
’kaa	1
’du’dun	1
’dushura	1
’dushur	1
’dup̱uni	1
’dup̱un	1
’dowa	1
’dorro/	1
’dorotha’doro’th	1
’dolkona	1
’doku/	1
’dokina	1
’diŋkilan	1
’diyi	1
’diya	1
’dishu	1
’dishki’di	1
’dishesan	1
’dishaa/	1
’dimka/	1
’diḵil	1
’di	1
’dhali	1
’de’kkunuwa	1
’deyin	1
’deke’thki’d	1
’deke’thki	1
’daŋkalu/	1
’dashu	1
’dashkina	1
’dasha	1
’dap̱ki’d	1
’dap̱ka’d	1
’dap̱a’di	1
’dap̱a’da	1
’dapa’d	1
’danṯar	1
’dac̱al	1
’da	1
’c̱a’bi	1
’cwarkina	1
’cwarki	1
’cwara’cwar	1
’cwara	1
’cwamu/	1
’cwamki	1
’cu’k	1
’curkina	1
’curki	1
’cunycurki	1
’cunycur	1
’cummam	1
’cumkunu	1
’cum	1
’cuḵki’d	1
’cuḵkin	1
’cuḵka	1
’cuḵaa/	1
’co’colo’c	1
’colem	1
’co/	1
’ciŋgwat͟ha	1
’cit͟hki’d	1
’cit͟hka/	1
’cit͟hi	1
’cit͟han	1
’ciṯhuwa	1
’cithira/	1
’cithir	1
’cimudhu	1
’cilman	1
’ce’dkin	1
’ce’di’da	1
’ce’de’d	1
’ce’dc̱ipiny	1
’ce’da/	1
’cet͟hku/	1
’cet͟hkina	1
’cet͟hki	1
’cet͟hina	1
’cet͟he’da	1
’cet͟ha	1
’cet͟h	1
’cethe’da	1
’cepesa	1
’cepes	1
’cenaa	1
’cemki	1
’cemi’dki’da	1
’ceeyu	1
’ceeya	1
’ceenu/	1
’ceen	1
’ceekunuwa	1
’ceeki	1
’cece’bki	1
’capuṯa/	1
’capuṯ	1
’bwanu’ba	1
’bwahama	1
’bwaash	1
’bu’thki’da	1
’bushurkina	1
’buni	1
’borona	1
’borkika/	1
’borka/	1
’boriya	1
’borga/yi	1
’bomiŋ	1
’bi’th/em	1
’biṯṯ	1
’bitha’bith	1
’bina	1
’bimbil	1
’bila	1
’bidhu/	1
’bidha	1
’bica	1
’bi/	1
’bi	1
’be’dki	1
’be’di	1
’ba’thka/	1
’ba’ban	1
’barkina	1
’bap̱u/	1
’bap̱kin	1
’bap̱i	1
’bap̱a’bap̱	1
’bap̱	1
’bapaski	1
’bame’d	1
’bala’thga/	1
’bala’th	1
’balatha’bala’th	1
’bakaa	1
’baka/	1
’baaru	1
’baarkin	1
’baarana	1
’baame’da	1
’ba	1
ŋ’kup̱i	1
ŋ’kume’d	1
ŋ’ka’da’d	1
ŋwal	1
ŋulla/	1
ŋḵa’bkunu	1
ŋarŋash	1
ŋarŋar	1
ŋarr	1
ŋarim	1
ŋap̱uwa	1
ŋap̱u	1
ŋap̱kin	1
ŋana/	1
ŋana	1
ŋan	1
ŋalki’da	1
ŋakunu	1
ŋahŋah	1
ŋaariŋ	1
yu’du/	1
yu’dki’da	1
yu’dkina	1
yu’dki	1
yuwab	1
yuusi	1
yuuna	1
yuul	1
yuukam	1
yuuka/	1
yuub	1
yusthus	1
yuriim	1
yuniyas	1
yunaan	1
yulkin	1
yul	1
yuḵunuwa	1
yuḵu/	1
yuḵkin	1
yuḵkika/	1
yuḵi’d	1
yuḵa/	1
yuki’d	1
yuki	1
yukabed	1
yuhanna	1
yubal	1
yu/iil	1
yu	1
yosu	1
yoro	1
yoluwa	1
yoll	1
yolki’da	1
yolaa/	1
yocorki	1
yi’de/yi	1
yiŋkira/	1
yit͟hraan	1
yissa/	1
yisr	1
yiskah	1
yishwi	1
yishwah	1
yishbaag	1
yishaar	1
yisbip̱	1
yisaŋa	1
yisawa/	1
yisanya	1
yisany	1
yisam	1
yisaa	1
yirto	1
yir/ah	1
yip̱kunu	1
yip̱kina	1
yinthom	1
yimnah	1
yilsaŋ	1
yilkinaŋ	1
yilkinan	1
yilin	1
yiḵinkin	1
yiish	1
yidlaap̱	1
yidhit͟hi’d	1
yidhit͟hga/	1
ye’thkunuwa	1
ye’da	1
yeyunum	1
yeyaa/	1
yeya	1
yethu	1
yesuu/	1
yesayes	1
yeḵki’da	1
yeḵa	1
yekunu	1
yeeyaa/	1
ya’thkunu	1
yayu	1
yayo/	1
yayini	1
yaya’di	1
yatiit	1
yathuur	1
yathaya’th	1
yashar	1
yap̱taah	1
yap̱kina	1
yap̱i	1
yap̱a	1
yansansan	1
yansankan	1
yansani	1
yanniis	1
yanne	1
yanna	1
yanagap̱	1
yamp̱u’d	1
yampa/	1
yamiin	1
yambiriis	1
yakuuba	1
yaki’d/	1
yakiin	1
yajarsahduut͟ha	1
yahwah	1
yahuudaa	1
yahudiit	1
yahas/iil	1
yahal/iil	1
yabin	1
yabbuug	1
yabal	1
yaaseŋ	1
yaase/	1
yaarid	1
yaarah	1
yaamiin	1
yaaḵiin	1
yaa	1
ya/kina	1
ya/a	1
wu’thkunu	1
wu’thkina	1
wuŋkulkika/	1
wuŋkul	1
wuŋgul	1
wuyu/	1
wuyina	1
wuyi	1
wuyaa/	1
wuy	1
wuum	1
wuu	1
wuṯulu/	1
wuṯulkunu	1
wuṯulki	1
wutha	1
wusi	1
wushur	1
wushulan	1
wurup̱a	1
wup̱uni	1
wup̱ki’d	1
wup̱kina	1
wunyu/	1
wuḵ	1
wuki’di	1
wuki’da	1
wukaa/	1
wudhuwa	1
wo’ckunuwa	1
wo’ckina	1
wot͟hina	1
wolo’d	1
wolkika/	1
wolka	1
wojje	1
winya	1
wa’thkunu	1
wa’thkina	1
wa’da/	1
wa’d	1
wa’ba/	1
wa’b	1
waŋgali	1
waŋgala/	1
wayina	1
wayaa/	1
waṯkina	1
waṯaa/	1
wathiny’cesha	1
wathinyaŋa’ba	1
wathimpan	1
washi/a	1
washana	1
wasaŋ	1
wasam	1
warriny	1
warom	1
waro/	1
warma’c	1
warkika/	1
warka’d	1
warkaŋ	1
warana	1
waraa	1
wara/	1
wanyjar	1
wanycarkina	1
wanycara/	1
wanycar	1
wanki’da	1
wankina/	1
wame’d	1
walwal	1
walla/	1
walkunu	1
walka/	1
walana	1
waḵiila	1
waḵiil	1
wakin	1
waka’d	1
wakatintaye	1
wakaski	1
wakansana	1
wagaski’da	1
wagar	1
waga	1
wac̱uwa	1
wac̱u	1
wac̱i/	1
wac̱a’d	1
waar	1
wa/iŋ	1
uuhad	1
uubal	1
ut͟hki	1
ut͟hi/	1
uski’d	1
uskin	1
uski	1
ushu’d	1
ushun	1
ushi’ceenne/	1
ushiŋ	1
ushin	1
ushana	1
ushalla/	1
ushalaŋ	1
usal	1
usa/us	1
uru’da	1
urukliduun	1
urkunuwa	1
urkika/	1
urka/	1
urka	1
uriyya	1
urbu/	1
urbu	1
urbanus	1
up̱ka/	1
unu	1
uniny	1
unam	1
umu’di	1
umuwa	1
umu	1
umme	1
umma	1
ulumbaas	1
uluc̱ki’d	1
uluc̱ki	1
ulmany	1
uli	1
uḵuŋ	1
uḵkin	1
uhad	1
uc̱iŋgwat͟hi	1
uc̱aŋŋi	1
uc̱aŋi	1
uc̱aŋ	1
uci	1
t͟huthu	1
t͟huthaa/	1
t͟hunyu/	1
t͟hunyu	1
t͟hunykina	1
t͟hudaas	1
t͟hi’thki’da	1
t͟hidhu	1
t͟ha’thki	1
t͟ha’thka’d	1
t͟hathu	1
t͟hathi	1
t͟hadha	1
ṯwa/a/a	1
ṯu’kkun	1
ṯu’kki/	1
ṯu’kka/	1
ṯu’d	1
ṯu’cki’da	1
ṯu’ckin	1
ṯu’bu/	1
ṯu’ba	1
ṯu’b	1
ṯushunkunu	1
ṯuru/	1
ṯurki	1
ṯur	1
ṯulṯumiyya	1
ṯuḵkinkina	1
ṯukuwa	1
ṯuku/	1
ṯuju	1
ṯujarmah	1
ṯugu	1
ṯugkun	1
ṯuga	1
ṯucaa/	1
ṯubal	1
ṯu/ulkunu	1
ṯu/ulki’d	1
ṯu/ula	1
ṯu/aṯu/	1
ṯo’kkina	1
ṯo’kki	1
ṯo’du/	1
ṯo’do’d	1
ṯo’dki’d	1
ṯo’dkin	1
ṯo’di	1
ṯo’cki’da	1
ṯoshu	1
ṯoshkika/	1
ṯoshi	1
ṯorosha	1
ṯorony	1
ṯorki’d	1
ṯollo’k	1
ṯokiya	1
ṯoki	1
ṯoka	1
ṯocuwa	1
ṯi’thkunu	1
ṯi’k	1
ṯiŋkwan	1
ṯiŋkila/	1
ṯithiyus	1
ṯirrishu	1
ṯirrishkika/	1
ṯirrishi	1
ṯiras	1
ṯiraannus	1
ṯimuun	1
ṯimawuus	1
ṯikirkunu	1
ṯikirki’d	1
ṯikirk	1
ṯikina	1
ṯe’dkina	1
ṯe’di	1
ṯeski	1
ṯeru/	1
ṯera	1
ṯena	1
ṯem	1
ṯelki’d	1
ṯelkin	1
ṯelkika/	1
ṯele’da	1
ṯe/a	1
ṯa’kkunuwa	1
ṯa’kku/	1
ṯa’kka	1
ṯaŋ	1
ṯawusga/	1
ṯarṯullus	1
ṯarṯiyuus	1
ṯarip̱uusa	1
ṯariip̱an	1
ṯariip̱a	1
ṯanki	1
ṯani	1
ṯalki	1
ṯalit͟ha	1
ṯaguwa	1
ṯagkini	1
ṯaga	1
ṯaca	1
ṯa/i	1
tuŋkurki	1
tuŋkur	1
tuulaa/	1
tura/	1
tup̱u	1
tup̱ki	1
tup̱aa/	1
tup̱a	1
tup̱	1
tulu’da	1
tuluwa	1
tulp̱a/	1
tulkunuwa	1
tuḵuwa	1
tuḵu/	1
tuḵki	1
tuḵi	1
tuki	1
toŋ’kulush	1
toŋ’kulga/	1
toŋtoŋ	1
toŋḵuthu’da	1
toŋḵar	1
toŋki’d	1
toŋkan	1
toruwa	1
tortukul	1
tori	1
topu	1
tony’cesh	1
tonyjeshe/	1
tonyjaro/	1
tonyjani	1
tonṯeyi	1
tontaḵi	1
tondiṯi’da	1
tondiṯi’d	1
tom’bam	1
tom’ba/	1
tomp̱inum	1
tomp̱in	1
tombwaashom	1
tombar	1
toma	1
to/uḵa	1
to/eya	1
to/en	1
to/as	1
tiyam	1
tirkunu	1
tirki	1
tiri’d	1
tintira/	1
tintir	1
timkunu	1
timki’da	1
timkina	1
timka/	1
timina	1
tilu	1
tili/	1
tiḵa	1
tiḵ	1
thu’thki	1
thuthi’da	1
thurmanya	1
thurmany	1
thunthur	1
thumi	1
thulku/	1
thulka	1
thulas	1
thuḵu	1
thuḵkin	1
thoyi	1
thot͟hkin	1
thot͟hka	1
thot͟haa/	1
thot͟ha	1
thosonki’d	1
thosoni’da	1
thosonaa/	1
thop̱a	1
thonki’da	1
thonkina	1
thonaa/	1
thoḵkunu	1
thoḵkika/	1
thoḵiya	1
thissi’di	1
thiskin	1
thiskika/	1
thiska/	1
thip̱uwa	1
thip̱kina	1
thip̱kin	1
thip̱a/	1
thini	1
thimki’d	1
thimi’da	1
thimi’d	1
thibariyuus	1
ther	1
thenuwa	1
theḵ	1
thekunuwa	1
theke’thkunu	1
thebera/	1
theber	1
thap̱	1
thanyi	1
thamunu	1
thamkika/	1
thaman	1
thal	1
thaabah	1
te’b	1
teṯeŋ	1
teru/	1
tera	1
tekela/	1
tekel	1
teema	1
taŋkara/	1
tayina	1
tayaa	1
taya	1
tawan	1
tashkina	1
tashki	1
tashi	1
tasham	1
tashaa/	1
tasha	1
tap̱any	1
tantar	1
tantan	1
tamar	1
taḵki	1
takika/	1
takan	1
taka	1
tagina	1
tabur	1
taahash	1
ta/a	1
su’kkunuwa	1
su’kka	1
suŋ	1
suus	1
suura	1
suṯṯumiyya	1
suttu	1
suthumiyya	1
susu’da	1
susuwa	1
susunu	1
susṯaniis	1
sustanis	1
suska/	1
suska	1
susi’da	1
susina	1
susibaṯrus	1
susanna	1
suru’dki	1
suruna	1
surkun	1
surki’d	1
sum	1
sulu’d	1
sulu	1
sulkunu	1
sulki’da	1
suleŋ	1
suḵuuṯ	1
suḵut͟h	1
suḵar	1
suhar	1
sugki	1
sug	1
suba	1
so’kki’d	1
soyina	1
soyin	1
soro’da	1
sorot͟hkina	1
sorot͟h	1
sorki’da	1
sori	1
soo	1
soni	1
soka	1
si’dkina	1
si’dawa	1
sitri	1
sithnah	1
sisara	1
siryuun	1
siri’ckunuwa	1
siriju/	1
siriju	1
sirakuusa	1
sip̱yuun	1
sip̱ti/	1
sippuura	1
sinṯiiḵi	1
sinas	1
simaani	1
sikri	1
sika/	1
sijina	1
siip̱	1
sihyuuni	1
sicasi’c	1
si/ki	1
si/isa	1
shwanuwa	1
shwantom	1
shwani	1
shwaneyin	1
shwanaa	1
shwakini	1
shwakaa/	1
shwaka/	1
shu’di	1
shu’be/	1
shu’b	1
shuuni	1
shushki’da	1
shusha	1
shurki’d	1
shurki	1
shureya	1
shupuri	1
shunse/	1
shunsan	1
shuni	1
shumuṯa	1
shumu	1
shumkin	1
shumi	1
shuma	1
shuha	1
shubur	1
shubbaak	1
shu/aa/	1
shorkina	1
shorka	1
shonu	1
shomu	1
shokunu	1
shi’dkina	1
shi’d	1
shi’bilkunu	1
shi’bilin	1
shi’bili	1
shiyi’di	1
shiyini	1
shiyina	1
shiyi	1
shiṯ	1
shiru	1
shirru	1
shirkunu	1
shirkina	1
ship̱iṯi	1
shinunu	1
shinu/	1
shinki’da	1
shinka	1
shin/aab	1
shimruun	1
shimi	1
shima	1
shim/iibar	1
shilu	1
shilliim	1
shilkunu	1
shilgwalish	1
shila	1
shiinu	1
shigkunu	1
shibah	1
shi/ki’d	1
shi/ka/	1
shi/irr	1
shi/irki’d	1
shi/inyjwa	1
shi/inkunu	1
shi/inki’da	1
shi/ini’d	1
shi/gaŋ	1
shi/aa/	1
sheŋgolu/	1
sheya	1
sheṯ	1
sheshkon	1
shen	1
shem’bor	1
sheminith	1
shekemkini	1
shekem	1
she/um	1
she/i	1
sha’bki’di	1
shawagiryataayim	1
shawa	1
shaṯki’da	1
shap̱wa	1
shamuun	1
shamshuun	1
shakalki’d	1
shaalap̱	1
seyu	1
seyin	1
seyi	1
seṯuuna	1
seṯaani	1
ses	1
sere’thki’d	1
sere’ckunu	1
seki’di	1
sekim	1
seele/	1
sebadi	1
sayii	1
sayi	1
saye	1
sawaan	1
saruun	1
sarp̱a	1
sarjiyuus	1
sap̱naat	1
sap̱aar	1
samuus	1
samut͟hraaki	1
samaar	1
sam	1
saluukiya	1
salmuuni	1
salmunnaa/	1
salkin	1
saliiḵa	1
salamiis	1
sakuntus	1
saki’d	1
saki	1
saka’thkunu	1
saka’th	1
sadukiyiina	1
sabulun	1
sabtaka	1
sabtah	1
sabah	1
saarad	1
saamiram	1
rwa’ckina	1
rwa’c	1
rwaci	1
rwa/e/	1
ruwaak	1
ruu’kkunu	1
ruush	1
ruumaniyiin	1
ruski’d	1
rusa	1
rumkunuwa	1
rumkika/	1
ruḵa/	1
ruḵa	1
rukunykunuwa	1
rukunya	1
rudus	1
ruda	1
ro’du	1
ro’c	1
rot͟h	1
romp̱a/	1
rokomkunu	1
rokomki	1
rogomkunu	1
rogomkika/	1
rogom	1
roc̱uwa	1
roc̱a	1
roci	1
ri’ckunu	1
risi	1
rip̱at͟h	1
riisha/	1
righiyuun	1
ric̱ki’da	1
ricu	1
ri/uwa	1
ri/u	1
ri/	1
re’du	1
re’di	1
re’d	1
rep̱u/	1
rep̱ki	1
rep̱	1
remu	1
remambor	1
rayunu/	1
rayu/	1
rasku/	1
raski’da	1
raskina	1
rasiŋ	1
rasi	1
rashu	1
rashkina	1
rashina	1
rampaan	1
ramisiis	1
ramasiis	1
rama	1
ram	1
raḵuwa	1
raḵki’d	1
raḵkina	1
raḵka’di	1
raḵa’d	1
raḵana	1
raḵakokosh	1
raḵaa/	1
rahubuteer	1
rabbooni	1
ra/uut͟h	1
ra/uumah	1
ra/amsiis	1
p̱u’dkun	1
p̱u’daa/	1
p̱uu’d	1
p̱uuwa	1
p̱uunu/	1
p̱uukin	1
